acc_id,card_code,balance,owner_id,bank_country
3d317d0c-0638-4fe4-82cc-bc7799fee994,GB54BXBZ16547718446857,943689.31,595b366c-21e3-4bff-a609-4ae4868d1247,Bosnia and Herzegovina
0c69b4c0-0013-49d4-ab9c-5e226443b7ad,GB95ZJBZ98219998979672,611756.88,b9cb50ca-d9d8-43f9-b796-a9e0ef2a8a2d,Faroe Islands
634cd139-9e1e-45c4-a545-0ede14a6a07e,GB72ZJDD85902401662432,235694.02,9e04610f-02cb-42cd-9061-c28b068d11ac,Guadeloupe
77bf99d1-b2b5-4b56-9c35-f6ff48762e3a,GB73OKLP46902551553196,80305.14,c9b2287b-f349-4d96-a947-02f2e9e4c095,Kyrgyz Republic
773ec041-2da3-4bcb-a03a-6f8d0b3b9e43,GB72OAYR09106080724512,799323.2,8e3aaf75-0780-4c90-ba50-467885ad2ee9,Costa Rica
bbf09633-d5c4-4b54-b6b1-bfcdebc23cbc,GB93DZVF63429048768819,672371.63,680e5f97-3779-474c-8c23-3559fff5c656,Lithuania
97e074a0-36b8-4e8c-9fc6-852613af74c7,GB35YNUL77284291225454,424485.18,f6f450c8-e5ca-4ee8-a600-72aa057c17c4,Haiti
a62b2465-57d4-49e2-91e1-958b281e400b,GB15CPSB64754200805171,872287.74,965f1bf6-e97d-4d51-a649-4ceeb9d658d5,Liberia
6a6769ad-db8b-46cc-aa72-4f8ebc21692b,GB13NHVN08518581304796,743624.15,0cdf3092-e39d-4c28-9b31-89f1670e19a6,Brazil
54c52e8c-25d6-4f63-bde8-d06decc7ab68,GB28ELRG49174146040105,764812.13,a5cba52a-5434-4afd-b41b-bbf8c65e4dc1,Thailand
e651f418-c0cd-43e1-9170-a2fe0bcdb327,GB31JZVV14869591429429,99332.29,f7a0cd85-1e27-4b4f-9704-1ce3ecc30228,Monaco
eb700ead-3a40-40cc-b55e-8e5c9cf9c308,GB22LDCV91842339466329,141369.9,071d0056-f10b-41fa-82d8-5194c8583adc,Gabon
b659b3cf-248a-4f94-944c-f6cb2aaae8ff,GB89IJQX59221150323841,446638.56,9e3a5436-5185-44e3-b6a9-4e9c3e863ca9,Slovakia (Slovak Republic)
72f2e623-11c9-4f67-9e72-abda313edbaf,GB38MCLS16776220210346,785382.19,f5251a02-7af5-4514-8a25-c4a5c5158b9a,Swaziland
700b6e64-8c1f-48a9-8c72-9074ae3e921f,GB52PZYT54712695982157,986442.12,85dec33a-c5ed-4724-9269-aa86d9587153,Congo
6d617505-18c4-4a9b-ba9e-a453a092b0d5,GB02DFVS40219326228744,947999.47,3919d982-c88c-4db1-9b90-3cfbb2ac550f,Austria
f9d65ff1-42a6-4d7c-9d6a-ab3736c5bedc,GB60LRTX54380874672477,741971.78,16023c06-6144-427e-af2b-5bb8d0897631,Sudan
8e727d0c-3d44-441f-8403-bb03b117b66a,GB76QZKZ82821484399920,34539.84,b4efe23c-fa47-4e01-9f53-4ea4d546802a,Russian Federation
ae6805a7-03d6-48aa-a7cb-26a8010aa4b7,GB13HQMO66942508284064,721485.23,946bcd53-8419-4487-82bd-d8f3d8426b34,Bosnia and Herzegovina
b32b6904-3e98-4e22-9bc6-2da8777216ec,GB16VQJA69583115917004,753771.15,3c15f9fe-4c83-44bc-b24a-9e9ce33cba3b,Saint Martin
1c7bbcd3-c1b3-4600-b008-eb6d4e2b01a5,GB34CBUR16923066132195,143809.02,9b93f8d9-0780-48fa-b83f-586a16698c63,Tunisia
f414942f-3517-4c77-879c-34628706c351,GB34FUEH47515521091977,49047.03,4d84baa2-21d7-4bfc-81da-0b524df7d18f,Saint Martin
